Wikidata entity,EuropeanaID,HTTP status code
Q17253831,2020718/DR_19250,404
Q17253834,2020718/DR_19253,404
Q17253883,2020718/DR_19292,404
Q17253892,2020718/DR_19297,404
Q17253894,2020718/DR_19299,404
Q17253960,2020718/DR_19313,404
Q17253969,2020718/DR_19315,404
Q17253971,2020718/DR_19316,404
Q17253979,2020718/DR_19321,404
Q17254007,2020718/DR_19333,404
Q17254032,2020718/DR_19338,404
Q17254056,2020718/DR_19347,404
Q17254162,2020718/DR_19386,404
Q17254163,2020718/DR_19387,404
Q17288435,2020718/DR_1939,404
Q17254190,2020718/DR_19403,404
Q17254212,2020718/DR_19418,404
Q17254221,2020718/DR_19425,404
Q17254233,2020718/DR_19429,404
Q17254259,2020718/DR_19441,404
Q17254272,2020718/DR_19445,404
Q17254293,2020718/DR_19458,404
Q17254327,2020718/DR_19467,404
Q17254343,2020718/DR_19476,404
Q17254351,2020718/DR_19482,404
Q17254383,2020718/DR_19500,404
Q17254387,2020718/DR_19503,404
Q17254407,2020718/DR_19516,404
Q17254438,2020718/DR_19520,404
Q17254646,2020718/DR_19531,404
Q17254649,2020718/DR_19534,404
Q17254653,2020718/DR_19537,404
Q17254672,2020718/DR_19554,404
Q17288535,2020718/DR_1956,404
Q17254686,2020718/DR_19564,404
Q17254691,2020718/DR_19569,404
Q17254694,2020718/DR_19572,404
Q17288550,2020718/DR_1959,404
Q17254714,2020718/DR_19591,404
Q17254715,2020718/DR_19593,404
Q17254719,2020718/DR_19596,404
Q17254729,2020718/DR_19605,404
Q17254739,2020718/DR_19615,404
Q17254745,2020718/DR_19622,404
Q17254748,2020718/DR_19625,404
Q17254755,2020718/DR_19632,404
Q17254760,2020718/DR_19637,404
Q17288588,2020718/DR_1965,404
Q17254776,2020718/DR_19653,404
Q17254780,2020718/DR_19656,404
Q17254783,2020718/DR_19659,404
Q17254801,2020718/DR_19675,404
Q17254803,2020718/DR_19677,404
Q17254812,2020718/DR_19683,404
Q17254838,2020718/DR_19702,404
Q17254842,2020718/DR_19707,404
Q17288630,2020718/DR_1972,404
Q17254887,2020718/DR_19749,404
Q17254910,2020718/DR_19767,404
Q17254917,2020718/DR_19774,404
Q17254923,2020718/DR_19779,404
Q17254925,2020718/DR_19781,404
Q17254929,2020718/DR_19785,404
Q17288667,2020718/DR_1979,404
Q17254939,2020718/DR_19795,404
Q17254942,2020718/DR_19798,404
Q17254949,2020718/DR_19804,404
Q17254953,2020718/DR_19810,404
Q17254964,2020718/DR_19819,404
Q17254991,2020718/DR_19837,404
Q17255008,2020718/DR_19849,404
Q17288698,2020718/DR_1985,404
Q17255021,2020718/DR_19862,404
Q17255022,2020718/DR_19863,404
Q17255023,2020718/DR_19864,404
Q17288713,2020718/DR_1988,404
Q17288719,2020718/DR_1989,404
Q17288788,2020718/DR_200,404
Q17288793,2020718/DR_2000,404
Q17288865,2020718/DR_2013,404
Q17288896,2020718/DR_2019,404
Q17288912,2020718/DR_2021,404
Q17288934,2020718/DR_2026,404
Q17288988,2020718/DR_2036,404
Q17289010,2020718/DR_204,404
Q17289015,2020718/DR_2040,404
Q17289103,2020718/DR_2054,404
Q17289145,2020718/DR_206,404
Q17289166,2020718/DR_2062,404
Q17289197,2020718/DR_2068,404
Q17289288,2020718/DR_2082,404
Q17289335,2020718/DR_2090,404
Q17289364,2020718/DR_2094,404
Q17289412,2020718/DR_2099,404
Q17289476,2020718/DR_2104,404
Q17289639,2020718/DR_2120,404
Q17289738,2020718/DR_2135,404
Q17289748,2020718/DR_2137,404
Q17289753,2020718/DR_2138,404
Q17289784,2020718/DR_2144,404
Q17289932,2020718/DR_216,404
Q17289955,2020718/DR_2163,404
Q17290022,2020718/DR_218,404
Q17290024,2020718/DR_2181,404
Q17290051,2020718/DR_219,404
Q17290056,2020718/DR_2192,404
Q17290060,2020718/DR_2196,404
Q17290110,2020718/DR_2209,404
Q17290164,2020718/DR_2225,404
Q17290180,2020718/DR_2237,404
Q17290225,2020718/DR_2246,404
Q17290231,2020718/DR_2247,404
Q11715876,2020718/DR_23728,404
Q11716081,2020718/DR_24546,404
Q11718612,2020718/DR_516826,404
Q11718498,2020718/DR_528881,404
Q11722017,2020718/DR_14001,404
Q11720079,2020718/DR_18752,404
Q11721779,2020718/DR_18862,404
Q11719977,2020718/DR_23461,404
Q11719791,2020718/DR_24027,404
Q11722028,2020718/DR_25654,404
Q11721999,2020718/DR_30151,404
Q11721685,2020718/DR_31212,404
Q11721631,2020718/DR_31213,404
Q11721583,2020718/DR_32715,404
Q11721968,2020718/DR_335395,404
Q11721403,2020718/DR_33741,404
Q11721414,2020718/DR_37211,404
Q11721568,2020718/DR_38950,404
Q11720439,2020718/DR_486425,404
Q11722031,2020718/DR_510016,404
Q11721475,2020718/DR_512787,404
Q11721393,2020718/DR_519240,404
Q11721782,2020718/DR_519502,404
Q11721711,2020718/DR_530055,404
Q11721744,2020718/DR_6163,404
Q11721985,2020718/DR_7123,404
Q11721843,2020718/DR_8551,404
Q12013560,2020718/DR_30800,404
Q12059978,2020718/DR_19283,404
Q13571377,2020718/DR_28014,404
Q13742874,2020718/DR_18755,404
Q13771834,2020718/DR_508538,404
Q13741314,2020718/DR_526085,404
Q13865246,2020718/DR_514193,404
Q14318434,2020718/DR_7458,404
Q14346654,2020718/DR_24667,404
Q14345462,2020718/DR_28656,404
Q14392462,2020718/DR_32609,404
Q14514997,2020718/DR_511718,404
Q14515003,2020718/DR_528098,404
Q14638912,2020718/DR_16641,404
Q14631686,2020718/DR_8538,404
Q14676950,2020718/DR_486292,404
Q14753919,2020718/DR_35586,404
Q14854028,2020718/DR_34107,404
Q14852096,2020718/DR_518648,404
Q14850711,2020718/DR_8536,404
Q15038802,2020718/DR_15771,404
Q15625206,2020718/DR_527847,404
Q15616468,2020718/DR_8548,404
Q15734269,2020718/DR_25819,404
Q15847665,2020718/DR_10015,404
Q15847665,2020718/DR_10016,404
Q15877523,2020718/DR_11388,404
Q15882469,2020718/DR_20593,404
Q15882035,2020718/DR_22704,404
Q15906801,2020718/DR_506626,404
Q15881390,2020718/DR_509495,404
Q15876312,2020718/DR_509861,404
Q15872836,2020718/DR_512187,404
Q15876101,2020718/DR_513616,404
Q15873765,2020718/DR_528880,404
Q15875862,2020718/DR_530061,404
Q15875860,2020718/DR_530065,404
Q15875859,2020718/DR_530066,404
Q15981909,2020718/DR_26874,404
Q15943812,2020718/DR_37975,404
Q16466096,2020718/DR_25920,404
Q16466939,2020718/DR_510266,404
Q16760827,2020718/DR_12955,404
Q16761465,2020718/DR_29995,404
Q16744888,2020718/DR_34104,404
Q16760950,2020718/DR_39905,404
Q16977694,2020718/DR_520663,404
Q17189422,2020718/DR_16068,404
Q17186974,2020718/DR_339333,404
Q17187058,2020718/DR_339442,404
Q17187088,2020718/DR_339467,404
Q17187102,2020718/DR_339472,404
Q17189341,2020718/DR_39091,404
Q17187182,2020718/DR_449519,404
Q17187288,2020718/DR_511094,404
Q17186858,2020718/DR_511116,404
Q17186862,2020718/DR_511117,404
Q17186866,2020718/DR_511119,404
Q17186871,2020718/DR_511120,404
Q17187778,2020718/DR_514785,404
Q17290368,2020718/DR_2273,404
Q17290663,2020718/DR_2307,404
Q17290681,2020718/DR_231,404
Q17290719,2020718/DR_2317,404
Q17290769,2020718/DR_2330,404
Q17290847,2020718/DR_2368,404
Q17290849,2020718/DR_237,404
Q17290854,2020718/DR_2374,404
Q17290861,2020718/DR_2379,404
Q17290865,2020718/DR_2381,404
Q17290867,2020718/DR_2382,404
Q17290872,2020718/DR_2386,404
Q17290882,2020718/DR_2395,404
Q17290890,2020718/DR_2401,404
Q17290894,2020718/DR_2404,404
Q17290895,2020718/DR_2405,404
Q17290913,2020718/DR_242,404
Q17290926,2020718/DR_243,404
Q17290944,2020718/DR_2442,404
Q17290950,2020718/DR_2448,404
Q17290953,2020718/DR_245,404
Q17290961,2020718/DR_2457,404
Q17290964,2020718/DR_246,404
Q17290978,2020718/DR_247,404
Q17290981,2020718/DR_2472,404
Q17290982,2020718/DR_2473,404
Q17290984,2020718/DR_2474,404
Q17290987,2020718/DR_2477,404
Q17291000,2020718/DR_2489,404
Q17291011,2020718/DR_2498,404
Q17291025,2020718/DR_2508,404
Q17291066,2020718/DR_2540,404
Q17291074,2020718/DR_2548,404
Q17291075,2020718/DR_2549,404
Q17291076,2020718/DR_255,404
Q17291078,2020718/DR_2551,404
Q17291094,2020718/DR_2564,404
Q17291107,2020718/DR_2574,404
Q17291117,2020718/DR_2583,404
Q17291124,2020718/DR_2588,404
Q17291139,2020718/DR_2598,404
Q17291153,2020718/DR_2606,404
Q17291205,2020718/DR_2649,404
Q17291216,2020718/DR_2657,404
Q17291225,2020718/DR_2664,404
Q17291226,2020718/DR_2665,404
Q17291239,2020718/DR_2675,404
Q17291246,2020718/DR_2681,404
Q17291272,2020718/DR_2701,404
Q17291287,2020718/DR_2712,404
Q17291301,2020718/DR_2721,404
Q17291305,2020718/DR_2725,404
Q17291315,2020718/DR_2732,404
Q17291322,2020718/DR_2738,404
Q17291325,2020718/DR_2740,404
Q17291355,2020718/DR_2747,404
Q17291357,2020718/DR_2749,404
Q17291359,2020718/DR_275,404
Q17291362,2020718/DR_2751,404
Q17291368,2020718/DR_2755,404
Q17291369,2020718/DR_2756,404
Q17291373,2020718/DR_276,404
Q17291377,2020718/DR_2763,404
Q17291387,2020718/DR_2772,404
Q17294328,2020718/DR_2782,404
Q17294330,2020718/DR_2784,404
Q17294332,2020718/DR_2786,404
Q17294333,2020718/DR_2787,404
Q17294336,2020718/DR_279,404
Q17294349,2020718/DR_280,404
Q17294351,2020718/DR_2801,404
Q17294416,2020718/DR_2811,404
Q17294625,2020718/DR_2822,404
Q17294631,2020718/DR_2823,404
Q17294768,2020718/DR_2844,404
Q17294774,2020718/DR_2845,404
Q17294846,2020718/DR_2856,404
Q17294894,2020718/DR_2864,404
Q17294906,2020718/DR_287,404
Q17294947,2020718/DR_290,404
Q17294953,2020718/DR_2903,404
Q17294971,2020718/DR_2912,404
Q17294975,2020718/DR_2913,404
Q17295068,2020718/DR_2922,404
Q17295182,2020718/DR_2938,404
Q17295194,2020718/DR_294,404
Q17295215,2020718/DR_2944,404
Q17295225,2020718/DR_2952,404
Q17295227,2020718/DR_2954,404
Q17295254,2020718/DR_2963,404
Q17295256,2020718/DR_2964,404
Q17295259,2020718/DR_2966,404
Q17295265,2020718/DR_2970,404
Q17295373,2020718/DR_2992,404
Q17295431,2020718/DR_300,404
Q17295453,2020718/DR_3003,404
Q17295502,2020718/DR_3023,404
Q17295660,2020718/DR_3063,404
Q17295666,2020718/DR_3069,404
Q17295726,2020718/DR_3092,404
Q17295749,2020718/DR_31,404
Q17295751,2020718/DR_310,404
Q17295764,2020718/DR_3105,404
Q17295765,2020718/DR_3106,404
Q17295766,2020718/DR_3107,404
Q17295793,2020718/DR_3126,404
Q17295806,2020718/DR_3135,404
Q17295814,2020718/DR_3136,404
Q17295825,2020718/DR_314,404
Q17295828,2020718/DR_3142,404
Q17295857,2020718/DR_3159,404
Q17295880,2020718/DR_3177,404
Q17295890,2020718/DR_3185,404
Q17295906,2020718/DR_3199,404
Q17295907,2020718/DR_32,404
Q17295909,2020718/DR_3200,404
Q17295918,2020718/DR_3209,404
Q17295921,2020718/DR_3211,404
Q17295927,2020718/DR_3217,404
Q17295928,2020718/DR_3218,404
Q17295934,2020718/DR_3223,404
Q17295935,2020718/DR_3224,404
Q17295938,2020718/DR_3225,404
Q17295939,2020718/DR_3227,404
Q17295949,2020718/DR_3230,404
Q17295992,2020718/DR_3237,404
Q17296050,2020718/DR_3243,404
Q17296075,2020718/DR_3246,404
Q17296137,2020718/DR_3262,404
Q17296143,2020718/DR_3266,404
Q17296209,2020718/DR_3273,404
Q17296220,2020718/DR_3277,404
Q17296250,2020718/DR_328861,404
Q17296274,2020718/DR_328891,404
Q17296283,2020718/DR_328896,404
Q17296315,2020718/DR_328916,404
Q17296323,2020718/DR_328921,404
Q17296356,2020718/DR_3294,404
Q17296392,2020718/DR_3298,404
Q17296399,2020718/DR_3299,404
Q17296401,2020718/DR_330,404
Q17296427,2020718/DR_3319,404
Q17296470,2020718/DR_3347,404
Q17296485,2020718/DR_335336,404
Q17296520,2020718/DR_3371,404
Q17296533,2020718/DR_3374,404
Q17296588,2020718/DR_3377,404
Q17296594,2020718/DR_3381,404
Q17296795,2020718/DR_3427,404
Q17296800,2020718/DR_3431,404
Q17296803,2020718/DR_3433,404
Q17296806,2020718/DR_3435,404
Q17296916,2020718/DR_346,404
Q17296920,2020718/DR_3463,404
Q17296922,2020718/DR_3464,404
Q17296951,2020718/DR_3483,404
Q17296957,2020718/DR_3489,404
Q17296995,2020718/DR_3497,404
Q17297004,2020718/DR_3499,404
Q17297031,2020718/DR_3502,404
Q17297070,2020718/DR_3518,404
Q17297075,2020718/DR_3520,404
Q17297076,2020718/DR_3521,404
Q17297098,2020718/DR_3537,404
Q17297114,2020718/DR_355,404
Q17297143,2020718/DR_3563,404
Q17297198,2020718/DR_3598,404
Q17297219,2020718/DR_3604,404
Q17297245,2020718/DR_3619,404
Q17297248,2020718/DR_3621,404
Q17297264,2020718/DR_3626,404
Q17297265,2020718/DR_3627,404
Q17297267,2020718/DR_3629,404
Q17297268,2020718/DR_363,404
Q17297269,2020718/DR_3630,404
Q17297277,2020718/DR_3632,404
Q17297279,2020718/DR_3634,404
Q17297297,2020718/DR_3642,404
Q17297308,2020718/DR_3649,404
Q17297318,2020718/DR_3656,404
Q17297334,2020718/DR_3670,404
Q17297336,2020718/DR_3671,404
Q17297352,2020718/DR_3688,404
Q17297354,2020718/DR_369,404
Q17297358,2020718/DR_3693,404
Q17297360,2020718/DR_3695,404
Q17297371,2020718/DR_3703,404
Q17297380,2020718/DR_3711,404
Q17297384,2020718/DR_3715,404
Q17297827,2020718/DR_3723,404
Q17297830,2020718/DR_3726,404
Q17297837,2020718/DR_3730,404
Q17297840,2020718/DR_3731,404
Q17297844,2020718/DR_3734,404
Q17297845,2020718/DR_3735,404
Q17297851,2020718/DR_3739,404
Q17297887,2020718/DR_3760,404
Q17297891,2020718/DR_3762,404
Q17297901,2020718/DR_3769,404
Q17297916,2020718/DR_3775,404
Q17298016,2020718/DR_3811,404
Q17298037,2020718/DR_3825,404
Q17298070,2020718/DR_3843,404
Q17298138,2020718/DR_3868,404
Q17298209,2020718/DR_3895,404
Q17298213,2020718/DR_3899,404
Q17298215,2020718/DR_3900,404
Q17298220,2020718/DR_3904,404
Q17298227,2020718/DR_3908,404
Q17298233,2020718/DR_3910,404
Q17298241,2020718/DR_3915,404
Q17298289,2020718/DR_3953,404
Q17298294,2020718/DR_3955,404
Q17255039,2020718/DR_395838,404
Q17298323,2020718/DR_3975,404
Q17298324,2020718/DR_3976,404
Q17298350,2020718/DR_3986,404
Q17298361,2020718/DR_3999,404
Q17298382,2020718/DR_401,404
Q17298393,2020718/DR_4017,404
Q17298414,2020718/DR_4031,404
Q17298417,2020718/DR_4034,404
Q17298421,2020718/DR_4037,404
Q17298423,2020718/DR_4039,404
Q17298437,2020718/DR_4048,404
Q17298438,2020718/DR_4049,404
Q17298447,2020718/DR_4057,404
Q17298448,2020718/DR_4058,404
Q17298452,2020718/DR_4060,404
Q17298454,2020718/DR_4062,404
Q17298456,2020718/DR_4063,404
Q17298457,2020718/DR_4064,404
Q17298467,2020718/DR_4073,404
Q17298474,2020718/DR_4078,404
Q17298487,2020718/DR_4087,404
Q17298489,2020718/DR_408758,404
Q17298505,2020718/DR_408905,404
Q17298509,2020718/DR_4092,404
Q17298512,2020718/DR_4094,404
Q17298518,2020718/DR_4099,404
Q17298542,2020718/DR_4110,404
Q17298553,2020718/DR_4118,404
Q17298563,2020718/DR_4126,404
Q17298565,2020718/DR_4127,404
Q17298567,2020718/DR_413,404
Q17298582,2020718/DR_4142,404
Q17298617,2020718/DR_4149,404
Q17298666,2020718/DR_4161,404
Q17298678,2020718/DR_4170,404
Q17298709,2020718/DR_4174,404
Q17298764,2020718/DR_4185,404
Q17298765,2020718/DR_4186,404
Q17298767,2020718/DR_4188,404
Q17298773,2020718/DR_4193,404
Q17298810,2020718/DR_4202,404
Q17298825,2020718/DR_4207,404
Q17298838,2020718/DR_4218,404
Q17298842,2020718/DR_4220,404
Q17298847,2020718/DR_4223,404
Q17298883,2020718/DR_4243,404
Q17298884,2020718/DR_4244,404
Q17298895,2020718/DR_4254,404
Q17298898,2020718/DR_4257,404
Q17298910,2020718/DR_4268,404
Q17298913,2020718/DR_4270,404
Q17298923,2020718/DR_4278,404
Q17298925,2020718/DR_428,404
Q17298929,2020718/DR_4282,404
Q17298930,2020718/DR_4283,404
Q17298936,2020718/DR_4288,404
Q17298953,2020718/DR_430,404
Q17298958,2020718/DR_4304,404
Q17298974,2020718/DR_4315,404
Q17298997,2020718/DR_4330,404
Q17298998,2020718/DR_4331,404
Q17299001,2020718/DR_4334,404
Q17299017,2020718/DR_4344,404
Q17299018,2020718/DR_4345,404
Q17299034,2020718/DR_4360,404
Q17299037,2020718/DR_4363,404
Q17299044,2020718/DR_4369,404
Q17299055,2020718/DR_4377,404
Q17299059,2020718/DR_4380,404
Q17299062,2020718/DR_4383,404
Q17299067,2020718/DR_4388,404
Q17299069,2020718/DR_439,404
Q17299072,2020718/DR_4392,404
Q17299073,2020718/DR_4393,404
Q17299081,2020718/DR_4399,404
Q17299107,2020718/DR_4420,404
Q17299124,2020718/DR_4435,404
Q17299140,2020718/DR_4448,404
Q17299158,2020718/DR_446,404
Q17299161,2020718/DR_4462,404
Q17299181,2020718/DR_4473,404
Q17299198,2020718/DR_4485,404
Q17299206,2020718/DR_4490,404
Q17299207,2020718/DR_4491,404
Q17299211,2020718/DR_4496,404
Q17299212,2020718/DR_4497,404
Q17299238,2020718/DR_4508,404
Q17299247,2020718/DR_4514,404
Q17299255,2020718/DR_451751,404
Q17299267,2020718/DR_4525,404
Q17299274,2020718/DR_4530,404
Q17299294,2020718/DR_4540,404
Q17299327,2020718/DR_4562,404
Q17299333,2020718/DR_4566,404
Q17299343,2020718/DR_4575,404
Q17299363,2020718/DR_4585,404
Q17299370,2020718/DR_4588,404
Q17299478,2020718/DR_4615,404
Q17299502,2020718/DR_4630,404
Q17299506,2020718/DR_4633,404
Q17299516,2020718/DR_4640,404
Q17299527,2020718/DR_4648,404
Q17299531,2020718/DR_4650,404
Q17299540,2020718/DR_4655,404
Q17299542,2020718/DR_4657,404
Q17299557,2020718/DR_4668,404
Q17299567,2020718/DR_4676,404
Q17299584,2020718/DR_4690,404
Q17299617,2020718/DR_4715,404
Q17299635,2020718/DR_473,404
Q17299646,2020718/DR_4740,404
Q17299647,2020718/DR_4743,404
Q17299650,2020718/DR_4746,404
Q17299652,2020718/DR_4748,404
Q17299656,2020718/DR_4750,404
Q17299661,2020718/DR_4754,404
Q17299674,2020718/DR_4767,404
Q17299675,2020718/DR_4768,404
Q17299683,2020718/DR_4777,404
Q17299691,2020718/DR_4784,404
Q17299693,2020718/DR_4785,404
Q17299696,2020718/DR_4788,404
Q17299697,2020718/DR_4789,404
Q17300826,2020718/DR_4803,404
Q17300852,2020718/DR_4812,404
Q17300854,2020718/DR_4813,404
Q17300876,2020718/DR_4823,404
Q17300921,2020718/DR_4842,404
Q17300933,2020718/DR_4846,404
Q17300961,2020718/DR_4855,404
Q17300964,2020718/DR_4857,404
Q17300972,2020718/DR_486,404
Q17301000,2020718/DR_487,404
Q17301022,2020718/DR_4876,404
Q17301028,2020718/DR_4879,404
Q17301075,2020718/DR_4890,404
Q17301088,2020718/DR_4896,404
Q17301089,2020718/DR_4897,404
Q17301130,2020718/DR_4907,404
Q17301137,2020718/DR_491,404
Q17301157,2020718/DR_4918,404
Q17301174,2020718/DR_491909,404
Q17301197,2020718/DR_491984,404
Q17301232,2020718/DR_492059,404
Q17301250,2020718/DR_4921,404
Q17301253,2020718/DR_4922,404
Q17301256,2020718/DR_4923,404
Q17301261,2020718/DR_4924,404
Q17301278,2020718/DR_4930,404
Q17301282,2020718/DR_4932,404
Q17301323,2020718/DR_4943,404
Q17301329,2020718/DR_4944,404
Q17294960,2020718/DR_495607,404
Q17301383,2020718/DR_4959,404
Q17301389,2020718/DR_497,404
Q17301396,2020718/DR_4971,404
Q17301430,2020718/DR_4984,404
Q17301439,2020718/DR_498636,404
Q17301443,2020718/DR_498637,404
Q17301449,2020718/DR_498639,404
Q17301515,2020718/DR_5001,404
Q17301521,2020718/DR_5004,404
Q17301552,2020718/DR_5014,404
Q17301558,2020718/DR_5016,404
Q17301609,2020718/DR_5030,404
Q17301613,2020718/DR_5031,404
Q17301646,2020718/DR_5040,404
Q17301648,2020718/DR_5041,404
Q17301658,2020718/DR_5044,404
Q17301669,2020718/DR_504596,404
Q17301689,2020718/DR_504641,404
Q17301696,2020718/DR_504667,404
Q17301762,2020718/DR_5048,404
Q17301828,2020718/DR_505031,404
Q17301840,2020718/DR_505114,404
Q17301923,2020718/DR_505230,404
Q17302000,2020718/DR_505316,404
Q17302024,2020718/DR_505346,404
Q17302037,2020718/DR_505380,404
Q17302039,2020718/DR_505386,404
Q17302087,2020718/DR_505507,404
Q17302097,2020718/DR_505541,404
Q17302126,2020718/DR_505686,404
Q17302169,2020718/DR_505807,404
Q3061423,2020718/DR_505852,404
Q17302199,2020718/DR_505891,404
Q17302210,2020718/DR_5061,404
Q17302214,2020718/DR_506280,404
Q17302216,2020718/DR_5063,404
Q17302221,2020718/DR_5069,404
Q17302225,2020718/DR_5072,404
Q17302246,2020718/DR_508379,404
Q17302262,2020718/DR_508395,404
Q17302290,2020718/DR_508405,404
Q17302298,2020718/DR_508408,404
Q17302331,2020718/DR_508429,404
Q17302336,2020718/DR_508431,404
Q17302353,2020718/DR_508541,404
Q17302356,2020718/DR_5087,404
Q17302411,2020718/DR_5101,404
Q17302412,2020718/DR_5102,404
Q17302415,2020718/DR_5106,404
Q17302430,2020718/DR_511,404
Q17302442,2020718/DR_5117,404
Q17302462,2020718/DR_5124,404
Q17302463,2020718/DR_5125,404
Q17255061,2020718/DR_513278,404
Q17255100,2020718/DR_513295,404
Q17255171,2020718/DR_513344,404
Q17255202,2020718/DR_513363,404
Q17255231,2020718/DR_513377,404
Q17255236,2020718/DR_513380,404
Q17255257,2020718/DR_513386,404
Q17255289,2020718/DR_513399,404
Q17255292,2020718/DR_513400,404
Q17255309,2020718/DR_513408,404
Q17287180,2020718/DR_513444,404
Q17287186,2020718/DR_513463,404
Q17287204,2020718/DR_513470,404
Q17287215,2020718/DR_513472,404
Q17287228,2020718/DR_513482,404
Q17302502,2020718/DR_5135,404
Q17302519,2020718/DR_5148,404
Q17302522,2020718/DR_5150,404
Q17302526,2020718/DR_515155,404
Q17302529,2020718/DR_515157,404
Q17302536,2020718/DR_5156,404
Q17302566,2020718/DR_5168,404
Q17302577,2020718/DR_5174,404
Q17302594,2020718/DR_518268,404
Q17302603,2020718/DR_518279,404
Q17302628,2020718/DR_518285,404
Q17302634,2020718/DR_518288,404
Q17302687,2020718/DR_518325,404
Q17302703,2020718/DR_518335,404
Q17302707,2020718/DR_518339,404
Q17302727,2020718/DR_518348,404
Q17302741,2020718/DR_518361,404
Q17302742,2020718/DR_518362,404
Q17291497,2020718/DR_518398,404
Q17291501,2020718/DR_518401,404
Q17291502,2020718/DR_518402,404
Q17291506,2020718/DR_518406,404
Q17291507,2020718/DR_518408,404
Q17291510,2020718/DR_518411,404
Q17291543,2020718/DR_518438,404
Q17291560,2020718/DR_518455,404
Q17291576,2020718/DR_518469,404
Q17291577,2020718/DR_518470,404
Q17291581,2020718/DR_518474,404
Q17291582,2020718/DR_518475,404
Q17291586,2020718/DR_518479,404
Q17291628,2020718/DR_5191,404
Q17291631,2020718/DR_5194,404
Q17291639,2020718/DR_5200,404
Q17291641,2020718/DR_520131,404
Q17291645,2020718/DR_5203,404
Q17291648,2020718/DR_5206,404
Q17291657,2020718/DR_5212,404
Q17291667,2020718/DR_5219,404
Q17291672,2020718/DR_5223,404
Q17291682,2020718/DR_5231,404
Q17291711,2020718/DR_5237,404
Q17291718,2020718/DR_5242,404
Q17291814,2020718/DR_524825,404
Q17291837,2020718/DR_524830,404
Q17291853,2020718/DR_524833,404
Q17291911,2020718/DR_526715,404
Q17291914,2020718/DR_526719,404
Q17291932,2020718/DR_526730,404
Q17291941,2020718/DR_526733,404
Q17291968,2020718/DR_526943,404
Q17291980,2020718/DR_526954,404
Q17291981,2020718/DR_526955,404
Q17291993,2020718/DR_526967,404
Q17292008,2020718/DR_526981,404
Q17292030,2020718/DR_526989,404
Q17292040,2020718/DR_526997,404
Q17292047,2020718/DR_527135,404
Q17292140,2020718/DR_527776,404
Q17292185,2020718/DR_527787,404
Q17292199,2020718/DR_527792,404
Q17292248,2020718/DR_527802,404
Q17292291,2020718/DR_527813,404
Q17292314,2020718/DR_527818,404
Q17292339,2020718/DR_527823,404
Q17292575,2020718/DR_5284,404
Q17292615,2020718/DR_5293,404
Q17292652,2020718/DR_530058,404
Q17292842,2020718/DR_5318,404
Q17292848,2020718/DR_5319,404
Q17292880,2020718/DR_5324,404
Q17292997,2020718/DR_5343,404
Q17293002,2020718/DR_5344,404
Q17293008,2020718/DR_5345,404
